2026-08-08 00:10:52.041  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:10:52.146  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:10:52.146  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:10:52.278  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8080"]
2026-08-08 00:10:52.291  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port 8080 (http) with context path ''
2026-08-08 00:10:52.303  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : Started CrawlerWorkerApplication in 3.583 seconds (process running for 4.463)
2026-08-08 00:10:52.328  INFO [scheduling-1] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Starting...
2026-08-08 00:10:52.468  INFO [scheduling-1] com.zaxxer.hikari.pool.HikariPool : HikariPool-2 - Added connection org.postgresql.jdbc.PgConnection@7e88295b
2026-08-08 00:10:52.469  INFO [scheduling-1] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Start completed.
2026-08-08 00:11:06.909  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : Starting CrawlerAdminApplication using Java 21.0.11 with PID 11386 (/Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new/crawler-admin/target/classes started by null in /Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new)
2026-08-08 00:11:06.911  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-08 00:11:08.382  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port 8081 (http)
2026-08-08 00:11:08.395  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8081"]
2026-08-08 00:11:08.397  INFO [main] org.apache.catalina.core.StandardService : Starting service [Tomcat]
2026-08-08 00:11:08.398  INFO [main] org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-08-08 00:11:08.454  INFO [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-08 00:11:08.455  INFO [main] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1265 ms
2026-08-08 00:11:08.999  INFO [main] com.dunwugudao.crawler.admin.seed.ProxyManager : [ProxyManager] 初始化完成(proxyProvider=QgLongTermProxyProvider, maxRetries=10, client=EastmoneyClient)
2026-08-08 00:11:09.030  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Starting...
2026-08-08 00:11:09.102  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:11:09.103  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:11:09.353  INFO [main] com.zaxxer.hikari.pool.HikariPool : HikariPool-1 - Added connection com.clickhouse.jdbc.internal.ClickHouseConnectionImpl@18db3b3c
2026-08-08 00:11:09.355  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Start completed.
2026-08-08 00:11:09.462  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:11:09.462  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:11:09.584  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:11:09.585  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:11:09.689  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:11:09.689  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:11:09.808  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:11:09.809  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:11:09.959  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:retryScan, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@26f480c6[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#retryScan]
2026-08-08 00:11:09.960  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:dailyCloseSeed, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@2567c091[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#dailyCloseSeed]
2026-08-08 00:11:09.960  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:chainDragonDetails, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@7747cc1b[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#chainDragonDetails]
2026-08-08 00:11:09.960  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:historyBackfill, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@76cf91c9[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#historyBackfill]
2026-08-08 00:11:10.003  WARN [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job accessToken is empty. To ensure system security, please set the accessToken.
2026-08-08 00:11:10.019  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8081"]
2026-08-08 00:11:10.036  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port 8081 (http) with context path ''
2026-08-08 00:11:10.052  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : Started CrawlerAdminApplication in 3.902 seconds (process running for 4.797)
2026-08-08 00:11:10.202  INFO [Thread-4] com.xxl.job.core.server.EmbedServer : >>>>>>>>>>> xxl-job remoting server start success, nettype = class com.xxl.job.core.server.EmbedServer, port = 9999
2026-08-08 00:11:10.290  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:11:40.365  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:12:10.442  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:12:40.511  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:13:01.391  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : Starting CrawlerAdminApplication using Java 21.0.11 with PID 11524 (/Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new/crawler-admin/target/classes started by null in /Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new)
2026-08-08 00:13:01.395  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-08 00:13:03.254  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port 8081 (http)
2026-08-08 00:13:03.267  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8081"]
2026-08-08 00:13:03.270  INFO [main] org.apache.catalina.core.StandardService : Starting service [Tomcat]
2026-08-08 00:13:03.271  INFO [main] org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-08-08 00:13:03.369  INFO [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-08 00:13:03.369  INFO [main] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1598 ms
2026-08-08 00:13:03.990  INFO [main] com.dunwugudao.crawler.admin.seed.ProxyManager : [ProxyManager] 初始化完成(proxyProvider=QgLongTermProxyProvider, maxRetries=10, client=EastmoneyClient)
2026-08-08 00:13:04.030  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Starting...
2026-08-08 00:13:04.140  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:04.141  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:04.440  INFO [main] com.zaxxer.hikari.pool.HikariPool : HikariPool-1 - Added connection com.clickhouse.jdbc.internal.ClickHouseConnectionImpl@7cdfa824
2026-08-08 00:13:04.443  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Start completed.
2026-08-08 00:13:04.549  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:04.550  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:04.649  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:04.649  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:04.749  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:04.750  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:04.863  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:04.864  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:05.188  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:retryScan, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@775edae0[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#retryScan]
2026-08-08 00:13:05.188  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:dailyCloseSeed, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@26f480c6[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#dailyCloseSeed]
2026-08-08 00:13:05.188  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:chainDragonDetails, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@2567c091[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#chainDragonDetails]
2026-08-08 00:13:05.188  INFO [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job register jobhandler success, name:historyBackfill, jobHandler:com.xxl.job.core.handler.impl.MethodJobHandler@7747cc1b[class com.dunwugudao.crawler.admin.job.XxlJobHandlers#historyBackfill]
2026-08-08 00:13:05.238  WARN [main] com.xxl.job.core.executor.XxlJobExecutor : >>>>>>>>>>> xxl-job accessToken is empty. To ensure system security, please set the accessToken.
2026-08-08 00:13:05.255  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8081"]
2026-08-08 00:13:05.271  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port 8081 (http) with context path ''
2026-08-08 00:13:05.293  INFO [main] c.dunwugudao.crawler.admin.CrawlerAdminApplication : Started CrawlerAdminApplication in 4.796 seconds (process running for 5.802)
2026-08-08 00:13:05.463  INFO [Thread-4] com.xxl.job.core.server.EmbedServer : >>>>>>>>>>> xxl-job remoting server start success, nettype = class com.xxl.job.core.server.EmbedServer, port = 9999
2026-08-08 00:13:05.554  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:13:21.071  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : Starting CrawlerWorkerApplication using Java 21.0.11 with PID 11550 (/Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new/crawler-worker/target/classes started by null in /Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new)
2026-08-08 00:13:21.073  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-08 00:13:22.648  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port 8080 (http)
2026-08-08 00:13:22.664  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8080"]
2026-08-08 00:13:22.666  INFO [main] org.apache.catalina.core.StandardService : Starting service [Tomcat]
2026-08-08 00:13:22.666  INFO [main] org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-08-08 00:13:22.734  INFO [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-08 00:13:22.735  INFO [main] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1602 ms
2026-08-08 00:13:23.418  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Starting...
2026-08-08 00:13:23.496  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:23.496  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:23.744  INFO [main] com.zaxxer.hikari.pool.HikariPool : HikariPool-1 - Added connection com.clickhouse.jdbc.internal.ClickHouseConnectionImpl@674184d
2026-08-08 00:13:23.747  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Start completed.
2026-08-08 00:13:23.854  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:23.854  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:23.955  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:23.955  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:24.071  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:24.071  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:24.178  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:13:24.178  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:13:24.286  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8080"]
2026-08-08 00:13:24.300  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port 8080 (http) with context path ''
2026-08-08 00:13:24.312  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : Started CrawlerWorkerApplication in 4.045 seconds (process running for 5.141)
2026-08-08 00:13:24.336  INFO [scheduling-1] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Starting...
2026-08-08 00:13:24.472  INFO [scheduling-1] com.zaxxer.hikari.pool.HikariPool : HikariPool-2 - Added connection org.postgresql.jdbc.PgConnection@11999630
2026-08-08 00:13:24.472  INFO [scheduling-1] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Start completed.
2026-08-08 00:13:31.254  INFO [http-nio-8081-exec-1] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-08 00:13:31.254  INFO [http-nio-8081-exec-1] org.springframework.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet'
2026-08-08 00:13:31.256  INFO [http-nio-8081-exec-1] org.springframework.web.servlet.DispatcherServlet : Completed initialization in 1 ms
2026-08-08 00:13:35.626  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:14:05.696  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:14:35.768  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:15:05.846  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:15:35.917  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:16:05.995  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:16:16.854  INFO [Thread-4] com.xxl.job.core.server.EmbedServer : >>>>>>>>>>> xxl-job remoting server stop.
2026-08-08 00:16:16.858  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown initiated...
2026-08-08 00:16:16.860  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown completed.
2026-08-08 00:16:16.861  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Shutdown initiated...
2026-08-08 00:16:16.862  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-2 - Shutdown completed.
2026-08-08 00:16:16.919  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job registry-remove fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='crawler-admin-executor', registryValue='http://192.168.1.6:9999/'}, registryResult:ReturnT [code=500, msg=invalid request, accessToken or appname is empty., content=null]
2026-08-08 00:16:16.919  INFO [xxl-job, executor ExecutorRegistryThread] com.xxl.job.core.thread.ExecutorRegistryThread : >>>>>>>>>>> xxl-job, executor registry thread destroy.
2026-08-08 00:16:16.919  INFO [SpringApplicationShutdownHook] com.xxl.job.core.server.EmbedServer : >>>>>>>>>>> xxl-job remoting server destroy success.
2026-08-08 00:16:16.919  INFO [xxl-job, executor JobLogFileCleanThread] com.xxl.job.core.thread.JobLogFileCleanThread : >>>>>>>>>>> xxl-job, executor JobLogFileCleanThread thread destroy.
2026-08-08 00:16:16.919  INFO [xxl-job, executor TriggerCallbackThread] com.xxl.job.core.thread.TriggerCallbackThread : >>>>>>>>>>> xxl-job, executor callback thread destroy.
2026-08-08 00:16:16.919  INFO [Thread-3] com.xxl.job.core.thread.TriggerCallbackThread : >>>>>>>>>>> xxl-job, executor retry callback thread destroy.
2026-08-08 00:16:16.920  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown initiated...
2026-08-08 00:16:16.922  INFO [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown completed.
2026-08-08 00:18:24.601  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : Starting CrawlerWorkerApplication using Java 21.0.11 with PID 11901 (/Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new/crawler-worker/target/classes started by null in /Users/null/Myself/stock/dunwugudao/爬虫项目/github/crawler-backend-new)
2026-08-08 00:18:24.603  INFO [main] c.d.crawler.worker.CrawlerWorkerApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-08 00:18:25.683  INFO [main] o.s.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port 8080 (http)
2026-08-08 00:18:25.703  INFO [main] org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8080"]
2026-08-08 00:18:25.707  INFO [main] org.apache.catalina.core.StandardService : Starting service [Tomcat]
2026-08-08 00:18:25.707  INFO [main] org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-08-08 00:18:25.800  INFO [main] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-08 00:18:25.801  INFO [main] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1156 ms
2026-08-08 00:18:26.439  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Starting...
2026-08-08 00:18:26.518  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:18:26.519  INFO [main] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:18:26.833  INFO [main] com.zaxxer.hikari.pool.HikariPool : HikariPool-1 - Added connection com.clickhouse.jdbc.internal.ClickHouseConnectionImpl@3dfe92ef
2026-08-08 00:18:26.837  INFO [main] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Start completed.
2026-08-08 00:18:26.942  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:18:26.942  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:18:27.046  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
2026-08-08 00:18:27.047  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection reuse strategy: LIFO
2026-08-08 00:18:27.147  INFO [HikariPool-1 connection adder] c.clickhouse.client.http.ApacheHttpConnectionImpl : Connection TTL: 0 ms
